City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
381,Royan,FR,2021-12-04 00:52:12,45.6285,-1.0281,55.44,88,100,28.95
382,Tuatapere,NZ,2021-12-04 00:52:13,-46.1333,167.6833,59.58,97,100,4.12
383,Los Cedrales,PY,2021-12-04 00:52:13,-25.65,-54.7,79.09,45,0,2.15
384,Melville,US,2021-12-04 00:52:14,40.7934,-73.4151,41.83,56,1,3.0
385,Zwedru,LR,2021-12-04 00:52:14,6.0667,-8.1281,73.58,95,100,2.42
386,Kailua,US,2021-12-04 00:52:14,21.4022,-157.7394,77.07,79,90,20.71
387,Atambua,ID,2021-12-04 00:52:15,-9.1061,124.8925,77.05,81,100,0.43
388,Phan Thiet,VN,2021-12-04 00:52:15,10.9333,108.1,73.6,73,85,5.91
389,Kashi,CN,2021-12-04 00:48:02,39.4547,75.9797,27.61,50,0,8.95
390,Canela,BR,2021-12-04 00:52:16,-29.3656,-50.8156,60.87,89,24,4.0
391,Sokoni,TZ,2021-12-04 00:52:16,-6.4333,39.55,79.99,79,21,9.66
392,Muravlenko,RU,2021-12-04 00:52:17,63.7898,74.523,0.75,96,100,6.85
393,Prince Rupert,CA,2021-12-04 00:49:57,54.3161,-130.3201,40.69,84,90,9.22
394,Batemans Bay,AU,2021-12-04 00:52:17,-35.7167,150.1833,81.19,89,100,7.23
395,Okha,RU,2021-12-04 00:52:17,53.5739,142.9478,14.99,86,100,11.56
396,Baihar,IN,2021-12-04 00:52:18,22.1,80.55,56.55,61,22,2.08
397,Provideniya,RU,2021-12-04 00:52:18,64.3833,-173.3,30.4,97,100,14.97
398,Betare Oya,CM,2021-12-04 00:52:18,5.6,14.0833,71.6,75,95,3.09
399,Alofi,NU,2021-12-04 00:52:19,-19.0595,-169.9187,84.09,74,97,16.11
400,Wiarton,CA,2021-12-04 00:52:19,44.7407,-81.1332,29.03,64,90,0.0
401,Canchungo,GW,2021-12-04 00:52:20,12.0672,-16.0333,77.13,62,87,6.06
402,Black River,JM,2021-12-04 00:52:20,18.0264,-77.8487,80.6,80,100,4.79
403,Shagonar,RU,2021-12-04 00:52:20,51.5333,92.8,4.91,93,100,2.77
404,Coquimbo,CL,2021-12-04 00:52:21,-29.9533,-71.3436,60.53,82,20,9.22
405,Lompoc,US,2021-12-04 00:52:21,34.6391,-120.4579,58.14,83,90,8.05
406,Hofn,IS,2021-12-04 00:52:22,64.2539,-15.2082,30.67,54,8,9.84
407,Yinchuan,CN,2021-12-04 00:52:03,38.4681,106.2731,32.52,19,1,6.11
408,Renqiu,CN,2021-12-04 00:52:22,38.6989,116.0936,40.96,42,0,1.9
409,Svetlaya,RU,2021-12-04 00:53:23,46.5389,138.3297,13.66,65,100,8.01
410,Halifax,CA,2021-12-04 00:50:01,44.6453,-63.5724,32.05,72,26,8.99
411,Timmins,CA,2021-12-04 00:51:47,48.4669,-81.3331,1.22,92,90,0.0
412,Darab,IR,2021-12-04 00:53:23,28.7519,54.5444,50.65,72,0,2.98
413,Babstovo,RU,2021-12-04 00:53:24,48.1167,132.4833,-4.41,86,9,5.75
414,Abu Kamal,SY,2021-12-04 00:53:24,34.4506,40.9171,53.44,41,100,4.03
415,Mazatlan,MX,2021-12-04 00:53:17,23.2167,-106.4167,80.02,91,99,1.99
416,Avera,US,2021-12-04 00:53:25,33.194,-82.5271,68.54,46,100,6.76
417,Libenge,CD,2021-12-04 00:53:25,3.65,18.6333,72.19,95,100,0.87
418,Ahuimanu,US,2021-12-04 00:53:26,21.4447,-157.8378,76.78,76,90,20.71
419,Marquette,US,2021-12-04 00:53:26,46.5333,-87.6335,32.77,86,98,12.19
420,Axim,GH,2021-12-04 00:53:26,4.8699,-2.2405,79.2,86,100,7.29
421,Mahebourg,MU,2021-12-04 00:53:27,-20.4081,57.7,77.25,88,20,5.75
422,Mount Pleasant,US,2021-12-04 00:53:27,32.7941,-79.8626,60.94,83,1,0.0
423,Shreveport,US,2021-12-04 00:48:52,32.5251,-93.7502,68.54,89,20,3.44
424,Ismailia,EG,2021-12-04 00:53:28,30.6043,32.2723,59.86,70,99,5.68
425,Tutoia,BR,2021-12-04 00:53:28,-2.7619,-42.2744,80.98,82,74,11.36
426,Doha,QA,2021-12-04 00:49:18,25.2867,51.5333,66.18,55,0,10.36
427,Argentan,FR,2021-12-04 00:53:29,48.75,-0.0167,52.52,95,100,18.66
428,Evensk,RU,2021-12-04 00:53:29,61.95,159.2333,-17.46,75,13,8.81
429,Oum Hadjer,TD,2021-12-04 00:53:29,13.2954,19.6966,76.05,22,6,9.44
430,Duluth,US,2021-12-04 00:53:30,46.7833,-92.1066,35.35,54,1,4.0
431,Humlebaek,DK,2021-12-04 00:53:30,55.9618,12.5341,41.85,96,91,4.0
432,Lagos,NG,2021-12-04 00:49:42,6.5833,3.75,82.72,88,94,2.01
433,Sigli,ID,2021-12-04 00:53:31,5.3848,95.9609,77.86,84,95,10.96
434,Oskemen,KZ,2021-12-04 00:53:31,49.9565,82.6119,31.96,93,90,2.24
435,Kokopo,PG,2021-12-04 00:53:31,-4.352,152.2633,83.61,72,28,5.5
436,Dalvik,IS,2021-12-04 00:53:32,65.9702,-18.5286,12.13,67,54,7.52
437,Verkhoyansk,RU,2021-12-04 00:53:32,67.5447,133.385,-50.35,100,67,1.72
438,Hoopstad,ZA,2021-12-04 00:53:32,-27.8327,25.9083,65.28,76,99,4.72
439,Morgan City,US,2021-12-04 00:53:06,29.6994,-91.2068,66.99,94,1,5.75
440,Kindersley,CA,2021-12-04 00:53:33,51.4668,-109.1682,20.98,86,40,9.22
441,Barjora,IN,2021-12-04 00:53:33,23.4333,87.2833,70.3,63,100,2.53
442,Arman,RU,2021-12-04 00:53:33,59.7,150.1667,-1.98,94,100,9.28
443,Grindavik,IS,2021-12-04 00:53:34,63.8424,-22.4338,28.87,93,0,8.05
444,Port Shepstone,ZA,2021-12-04 00:53:34,-30.7414,30.455,68.5,81,100,8.34
445,Vardo,NO,2021-12-04 00:53:34,70.3705,31.1107,21.4,70,100,8.81
446,Esso,RU,2021-12-04 00:53:35,55.9333,158.7,22.06,97,81,5.08
447,Vargashi,RU,2021-12-04 00:53:35,55.3556,65.8467,23.27,93,29,10.27
448,Soubre,CI,2021-12-04 00:53:36,5.7856,-6.6083,73.31,98,82,2.35
449,Vostok,RU,2021-12-04 00:53:36,46.4856,135.8833,3.76,89,100,2.66
450,Pirae,PF,2021-12-04 00:53:36,-17.5167,-149.5333,86.02,58,20,5.75
451,Nishihara,JP,2021-12-04 00:53:37,26.1842,127.7558,65.86,48,75,20.71
452,Bertoua,CM,2021-12-04 00:53:37,4.5833,13.6833,67.39,97,97,2.19
453,Shimoda,JP,2021-12-04 00:53:38,34.6667,138.95,56.1,62,0,27.45
454,Mollendo,PE,2021-12-04 00:53:38,-17.0231,-72.0147,67.33,81,81,6.73
455,Ballangen,NO,2021-12-04 00:53:38,68.3428,16.8315,23.22,58,20,9.22
456,Iisalmi,FI,2021-12-04 00:53:39,63.5592,27.1907,10.42,68,21,9.82
457,Najran,SA,2021-12-04 00:54:39,17.4924,44.1277,50.65,34,5,1.01
458,Deloraine,AU,2021-12-04 00:54:39,-41.5333,146.6667,60.35,47,27,1.99
459,Marzuq,YE,2021-12-04 00:54:40,14.4,46.4667,56.73,27,5,4.38
460,Bonnyville,CA,2021-12-04 00:54:40,54.2668,-110.735,16.92,92,20,6.29
461,Gimli,CA,2021-12-04 00:54:41,50.6336,-96.9907,23.43,68,100,12.66
462,Havelock,US,2021-12-04 00:54:41,34.8791,-76.9013,57.43,83,0,5.95
463,Mana,GF,2021-12-04 00:54:41,5.6592,-53.7767,77.47,89,62,7.43
464,Zelenoborsk,RU,2021-12-04 00:54:42,61.4669,64.0333,5.02,95,11,6.13
465,Brandon,US,2021-12-04 00:54:42,27.9378,-82.2859,64.85,88,1,1.99
466,Manokwari,ID,2021-12-04 00:54:43,-0.8667,134.0833,82.42,76,100,13.0
467,Faya,SA,2021-12-04 00:54:43,18.3851,42.4509,50.11,29,0,5.7
468,Sorland,NO,2021-12-04 00:54:43,67.667,12.6934,31.55,56,71,26.6
469,Muroto,JP,2021-12-04 00:54:44,33.2833,134.15,48.24,55,5,14.36
470,Katima Mulilo,NA,2021-12-04 00:54:44,-17.5,24.2667,77.54,38,17,5.35
471,Wamba,NG,2021-12-04 00:54:45,8.9333,8.6,72.19,31,60,4.32
472,Walvis Bay,NA,2021-12-04 00:54:45,-22.9575,14.5053,59.09,88,0,1.14
473,Mapiri,BO,2021-12-04 00:54:46,-15.25,-68.1667,69.87,93,52,1.36
474,Lata,PT,2021-12-04 00:54:46,40.1629,-8.3327,51.82,87,100,1.68
475,Nawa,IN,2021-12-04 00:54:46,27.0167,75.0,58.24,57,0,1.86
476,Quirinopolis,BR,2021-12-04 00:51:04,-18.4483,-50.4517,78.76,62,86,1.88
477,Osypenko,UA,2021-12-04 00:54:47,46.9136,36.8253,47.84,91,100,13.29
478,Gat,IL,2021-12-04 00:54:47,31.61,34.7642,60.4,58,100,3.24
479,Borborema,BR,2021-12-04 00:54:48,-21.6197,-49.0736,74.37,65,1,13.56
480,Cap Malheureux,MU,2021-12-04 00:54:48,-19.9842,57.6142,77.47,76,21,3.0
481,Isla Mujeres,MX,2021-12-04 00:54:49,21.2311,-86.731,75.16,61,98,10.69
482,Zhuanghe,CN,2021-12-04 00:54:49,39.7008,122.9911,34.36,54,4,6.42
483,Meulaboh,ID,2021-12-04 00:54:50,4.1363,96.1285,77.13,81,93,2.86
484,Nisia Floresta,BR,2021-12-04 00:54:50,-6.0911,-35.2086,83.21,86,81,7.4
485,Harbour Breton,CA,2021-12-04 00:54:50,47.4833,-55.7983,45.0,86,99,34.23
486,Alakurtti,RU,2021-12-04 00:54:51,66.9672,30.3491,2.46,99,61,3.87
487,Maragogi,BR,2021-12-04 00:54:51,-9.0122,-35.2225,78.89,84,65,8.99
488,Turukhansk,RU,2021-12-04 00:54:51,65.8167,87.9833,-11.11,97,100,10.42
489,Mkushi,ZM,2021-12-04 00:54:52,-13.6202,29.3939,66.36,49,0,5.5
490,Taksimo,RU,2021-12-04 00:54:52,56.3444,114.8794,-2.92,96,100,0.85
491,Kaduqli,SD,2021-12-04 00:54:52,11.0167,29.7167,74.66,30,0,7.96
492,Umm Lajj,SA,2021-12-04 00:54:53,25.0213,37.2685,74.57,55,89,7.67
493,Kulhudhuffushi,MV,2021-12-04 00:54:53,6.6221,73.07,81.77,75,9,3.69
494,Petropavlovsk-Kamchatskiy,RU,2021-12-04 00:54:54,53.0452,158.6483,37.99,81,75,13.42
495,Maceio,BR,2021-12-04 00:53:29,-9.6658,-35.7353,81.84,78,40,8.05
496,Tomohon,ID,2021-12-04 00:54:54,1.3346,124.8392,70.74,90,100,2.06
497,Fukue,JP,2021-12-04 00:54:54,32.6881,128.8419,50.36,53,75,16.11
498,Ilhabela,BR,2021-12-04 00:54:55,-23.7781,-45.3581,70.54,85,71,6.15
499,Aykhal,RU,2021-12-04 00:54:55,66.0,111.5,-4.9,99,100,9.71
500,Richards Bay,ZA,2021-12-04 00:54:29,-28.783,32.0377,70.5,82,100,5.35
501,Chiesanuova,SM,2021-12-04 00:55:56,43.9045,12.4214,37.49,93,93,5.01
502,Isangel,VU,2021-12-04 00:55:56,-19.55,169.2667,87.91,55,96,11.5
503,Sisimiut,GL,2021-12-04 00:55:57,66.9395,-53.6735,19.9,64,100,22.3
504,Houma,US,2021-12-04 00:53:34,29.5958,-90.7195,66.99,95,1,3.44
505,Campoverde,PE,2021-12-04 00:55:57,-8.4753,-74.8058,82.09,65,47,1.3
506,Lorengau,PG,2021-12-04 00:55:57,-2.0226,147.2712,84.43,76,35,7.4
507,Patan,NP,2021-12-04 00:53:13,27.6667,85.3333,52.18,100,46,3.44
508,Kudahuvadhoo,MV,2021-12-04 00:55:58,2.6708,72.8944,82.44,74,17,9.24
509,Batagay,RU,2021-12-04 00:55:58,67.6333,134.6333,-43.13,99,37,3.78
510,La Serena,CL,2021-12-04 00:52:49,-29.9078,-71.2542,60.31,82,20,9.22
511,Mao,ES,2021-12-04 00:55:59,39.8885,4.2658,52.36,82,0,8.05
512,Gorontalo,ID,2021-12-04 00:55:59,0.5412,123.0595,83.03,79,100,3.62
513,Vernon,CA,2021-12-04 00:56:00,50.2581,-119.2691,34.16,76,100,1.14
514,Sabang,ID,2021-12-04 00:56:00,5.8933,95.3214,80.04,77,100,17.78
515,Kerman,IR,2021-12-04 00:56:00,30.2832,57.0788,44.55,69,0,2.91
516,Cessnock,AU,2021-12-04 00:56:01,-32.8333,151.35,71.13,69,100,1.54
517,Kulachi,PK,2021-12-04 00:56:01,31.9286,70.4592,59.74,26,0,5.26
518,Chernyakhovsk,RU,2021-12-04 00:56:02,54.6335,21.8156,31.17,84,100,11.88
519,Aginskoye,RU,2021-12-04 00:56:02,51.1,114.53,12.76,81,10,3.67
520,Madang,PG,2021-12-04 00:56:02,-5.2246,145.7966,87.4,66,35,2.77
521,Pacific Grove,US,2021-12-04 00:56:03,36.6177,-121.9166,56.43,84,53,1.01
522,Sal Rei,CV,2021-12-04 00:56:03,16.1833,-22.9167,70.36,70,86,21.18
523,Ustupo,PA,2021-12-04 00:56:03,9.1333,-77.9333,79.86,90,100,8.75
524,Kununurra,AU,2021-12-04 00:55:50,-15.7667,128.7333,91.38,66,100,4.61
525,Boguchar,RU,2021-12-04 00:56:04,49.9358,40.545,45.52,83,100,17.72
526,Tanout,NE,2021-12-04 00:56:04,14.9709,8.8879,67.55,19,6,9.6
527,Dakar,SN,2021-12-04 00:56:05,14.6937,-17.4441,73.53,88,100,6.91
528,Dickinson,US,2021-12-04 00:56:05,29.4608,-95.0513,73.27,91,10,1.01
529,Montrose,US,2021-12-04 00:56:05,38.4166,-108.2673,43.14,52,6,0.04
530,Yenagoa,NG,2021-12-04 00:56:06,4.9247,6.2642,77.58,90,100,2.75
531,Honiara,SB,2021-12-04 00:56:06,-9.4333,159.95,83.53,76,100,2.66
532,Laje,BR,2021-12-04 00:56:06,-10.1833,-40.9667,75.47,72,99,1.7
533,Fare,PF,2021-12-04 00:56:07,-16.7,-151.0167,81.46,69,89,17.43
534,Oksfjord,NO,2021-12-04 00:56:07,70.2396,22.3479,20.32,90,40,11.65
535,Owando,CG,2021-12-04 00:56:07,-0.4819,15.8999,70.83,94,100,2.66
536,Mongo,TD,2021-12-04 00:56:08,12.1844,18.693,77.32,24,48,5.39
537,College,US,2021-12-04 00:56:08,64.8569,-147.8028,-19.41,63,5,3.02
538,Henties Bay,NA,2021-12-04 00:56:09,-22.116,14.2845,58.86,91,0,6.6
539,Talnakh,RU,2021-12-04 00:56:09,69.4865,88.3972,-25.8,97,97,14.16
540,San Clemente,US,2021-12-04 00:54:10,33.427,-117.612,64.65,83,10,11.01
541,Shestakovo,RU,2021-12-04 00:56:10,56.4915,103.96,34.47,84,100,13.51
542,Galle,LK,2021-12-04 00:56:10,6.0367,80.217,77.63,84,84,1.99
543,Bendigo,AU,2021-12-04 00:56:10,-36.7667,144.2833,63.64,49,1,5.01
544,Assis,BR,2021-12-04 00:56:11,-22.6617,-50.4122,73.67,62,63,13.53
545,Baykit,RU,2021-12-04 00:56:11,61.67,96.37,25.0,87,100,12.17
546,Dubbo,AU,2021-12-04 00:52:14,-32.25,148.6167,80.73,28,100,16.11
547,Isilkul,RU,2021-12-04 00:56:12,54.9109,71.2728,25.0,93,93,13.91
548,Antofagasta,CL,2021-12-04 00:53:33,-23.65,-70.4,61.88,75,18,6.93
549,Bad Lauterberg,DE,2021-12-04 00:57:12,51.6327,10.4703,35.15,94,100,6.73
550,Padang,ID,2021-12-04 00:57:13,-0.9492,100.3543,80.65,76,100,4.47
551,Epernay,FR,2021-12-04 00:57:13,49.05,3.95,48.15,97,100,14.27
552,Chilca,PE,2021-12-04 00:57:14,-12.5211,-76.7372,71.62,90,100,7.61
553,Veinticinco De Mayo,AR,2021-12-04 00:57:14,-35.4323,-60.1727,70.05,85,100,9.82
554,Quelimane,MZ,2021-12-04 00:55:07,-17.8786,36.8883,80.55,83,0,11.99
555,Banda Aceh,ID,2021-12-04 00:57:15,5.5577,95.3222,77.43,82,100,9.19
556,Eldorado,BR,2021-12-04 00:54:35,-23.7869,-54.2836,70.09,56,0,5.06
557,Bayir,TR,2021-12-04 00:57:15,37.2687,28.2167,55.92,96,100,7.07
558,Ouesso,CG,2021-12-04 00:57:15,1.6136,16.0517,68.86,98,97,2.15
559,Jiuquan,CN,2021-12-04 00:57:16,39.7432,98.5174,27.88,30,0,2.75
560,Pastavy,BY,2021-12-04 00:57:16,55.1168,26.8326,20.91,95,14,7.81
561,Noumea,NC,2021-12-04 00:57:17,-22.2763,166.4572,86.0,99,90,3.15
562,Moerai,PF,2021-12-04 00:57:17,-22.4333,-151.3333,78.1,77,75,13.8
563,Alekseyevsk,RU,2021-12-04 00:57:17,57.8406,108.3492,32.25,71,100,15.84
564,High Level,CA,2021-12-04 00:57:18,58.5169,-117.136,-11.09,84,20,9.22
565,Beavercreek,US,2021-12-04 00:52:30,39.7092,-84.0633,51.04,66,1,1.99
566,Shirokiy,RU,2021-12-04 00:57:18,49.758,129.523,-11.15,86,52,2.42
567,Wasilla,US,2021-12-04 00:57:19,61.5814,-149.4394,5.27,78,75,0.0
568,Troitsk,RU,2021-12-04 00:57:19,54.0979,61.5773,33.26,92,54,12.57
569,Svetlogorsk,BY,2021-12-04 00:57:20,52.6333,29.7333,30.96,86,98,11.25
570,Rundu,NA,2021-12-04 00:57:20,-17.9333,19.7667,72.73,56,43,6.2
571,Pucallpa,PE,2021-12-04 00:57:20,-8.3791,-74.5539,82.44,83,40,4.61
572,Portobelo,PA,2021-12-04 00:57:21,9.55,-79.65,80.04,89,69,14.61
573,Vaitape,PF,2021-12-04 00:57:21,-16.5167,-151.75,81.68,69,63,18.81
